Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM
I15819	I15819_ERS8208453	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15819_ERS8208453_L1_R1.fastq.gz	NA	NA
I16599	I16599_ERS8208672	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16599_ERS8208672_L1_R1.fastq.gz	NA	NA
I15824	I15824_ERS8208459	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15824_ERS8208459_L1_R1.fastq.gz	NA	NA
I15823	I15823_ERS8208457	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15823_ERS8208457_L1_R1.fastq.gz	NA	NA
I16099	I16099_ERS8208502	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16099_ERS8208502_L1_R1.fastq.gz	NA	NA
I16271	I16271_ERS8208532	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16271_ERS8208532_L1_R1.fastq.gz	NA	NA
I16270	I16270_ERS8208530	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16270_ERS8208530_L1_R1.fastq.gz	NA	NA
I16271	I16271_ERS8208531	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16271_ERS8208531_L1_R1.fastq.gz	NA	NA
I16326	I16326_ERS8208537	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16326_ERS8208537_L1_R1.fastq.gz	NA	NA
I16326	I16326_ERS8208538	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16326_ERS8208538_L1_R1.fastq.gz	NA	NA
I16272	I16272_ERS8208533	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16272_ERS8208533_L1_R1.fastq.gz	NA	NA
I16273	I16273_ERS8208535	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16273_ERS8208535_L1_R1.fastq.gz	NA	NA
I16272	I16272_ERS8208534	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16272_ERS8208534_L1_R1.fastq.gz	NA	NA
I16327	I16327_ERS8208539	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16327_ERS8208539_L1_R1.fastq.gz	NA	NA
I16273	I16273_ERS8208536	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16273_ERS8208536_L1_R1.fastq.gz	NA	NA
I15954	I15954_ERS8208473	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15954_ERS8208473_L1_R1.fastq.gz	NA	NA
I15955	I15955_ERS8208475	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15955_ERS8208475_L1_R1.fastq.gz	NA	NA
I15953	I15953_ERS8208471	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15953_ERS8208471_L1_R1.fastq.gz	NA	NA
I15956	I15956_ERS8208478	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15956_ERS8208478_L1_R1.fastq.gz	NA	NA
I15955	I15955_ERS8208476	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15955_ERS8208476_L1_R1.fastq.gz	NA	NA
I15952	I15952_ERS8208470	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15952_ERS8208470_L1_R1.fastq.gz	NA	NA
I15950	I15950_ERS8208466	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15950_ERS8208466_L1_R1.fastq.gz	NA	NA
I15952	I15952_ERS8208469	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15952_ERS8208469_L1_R1.fastq.gz	NA	NA
I15951	I15951_ERS8208467	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15951_ERS8208467_L1_R1.fastq.gz	NA	NA
I15951	I15951_ERS8208468	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15951_ERS8208468_L1_R1.fastq.gz	NA	NA
I15959	I15959_ERS8208484	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15959_ERS8208484_L1_R1.fastq.gz	NA	NA
I15960	I15960_ERS8208485	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15960_ERS8208485_L1_R1.fastq.gz	NA	NA
I15953	I15953_ERS8208472	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15953_ERS8208472_L1_R1.fastq.gz	NA	NA
I15956	I15956_ERS8208477	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15956_ERS8208477_L1_R1.fastq.gz	NA	NA
I15954	I15954_ERS8208474	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15954_ERS8208474_L1_R1.fastq.gz	NA	NA
I15960	I15960_ERS8208486	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15960_ERS8208486_L1_R1.fastq.gz	NA	NA
I15957	I15957_ERS8208480	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15957_ERS8208480_L1_R1.fastq.gz	NA	NA
I15958	I15958_ERS8208482	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15958_ERS8208482_L1_R1.fastq.gz	NA	NA
I15961	I15961_ERS8208487	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15961_ERS8208487_L1_R1.fastq.gz	NA	NA
I16400	I16400_ERS8208559	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16400_ERS8208559_L1_R1.fastq.gz	NA	NA
I16395	I16395_ERS8208556	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16395_ERS8208556_L1_R1.fastq.gz	NA	NA
I16086	I16086_ERS8208489	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16086_ERS8208489_L1_R1.fastq.gz	NA	NA
I16394	I16394_ERS8208553	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16394_ERS8208553_L1_R1.fastq.gz	NA	NA
I16618	I16618_ERS8208694	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16618_ERS8208694_L1_R1.fastq.gz	NA	NA
I15959	I15959_ERS8208483	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15959_ERS8208483_L1_R1.fastq.gz	NA	NA
I15957	I15957_ERS8208479	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15957_ERS8208479_L1_R1.fastq.gz	NA	NA
I15958	I15958_ERS8208481	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15958_ERS8208481_L1_R1.fastq.gz	NA	NA
I15961	I15961_ERS8208488	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15961_ERS8208488_L1_R1.fastq.gz	NA	NA
I16110	I16110_ERS8208509	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16110_ERS8208509_L1_R1.fastq.gz	NA	NA
I16108	I16108_ERS8208505	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16108_ERS8208505_L1_R1.fastq.gz	NA	NA
I16182	I16182_ERS8208519	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16182_ERS8208519_L1_R1.fastq.gz	NA	NA
I16111	I16111_ERS8208511	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16111_ERS8208511_L1_R1.fastq.gz	NA	NA
I16113	I16113_ERS8208516	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16113_ERS8208516_L1_R1.fastq.gz	NA	NA
I16110	I16110_ERS8208510	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16110_ERS8208510_L1_R1.fastq.gz	NA	NA
I16184	I16184_ERS8208522	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16184_ERS8208522_L1_R1.fastq.gz	NA	NA
I16170	I16170_ERS8208518	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16170_ERS8208518_L1_R1.fastq.gz	NA	NA
I16112	I16112_ERS8208513	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16112_ERS8208513_L1_R1.fastq.gz	NA	NA
I16170	I16170_ERS8208517	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16170_ERS8208517_L1_R1.fastq.gz	NA	NA
I16108	I16108_ERS8208506	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16108_ERS8208506_L1_R1.fastq.gz	NA	NA
I16111	I16111_ERS8208512	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16111_ERS8208512_L1_R1.fastq.gz	NA	NA
I16100	I16100_ERS8208504	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16100_ERS8208504_L1_R1.fastq.gz	NA	NA
I16113	I16113_ERS8208515	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16113_ERS8208515_L1_R1.fastq.gz	NA	NA
I16109	I16109_ERS8208508	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16109_ERS8208508_L1_R1.fastq.gz	NA	NA
I16112	I16112_ERS8208514	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16112_ERS8208514_L1_R1.fastq.gz	NA	NA
I16182	I16182_ERS8208520	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16182_ERS8208520_L1_R1.fastq.gz	NA	NA
I16109	I16109_ERS8208507	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16109_ERS8208507_L1_R1.fastq.gz	NA	NA
I16184	I16184_ERS8208521	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16184_ERS8208521_L1_R1.fastq.gz	NA	NA
I16089	I16089_ERS8208495	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16089_ERS8208495_L1_R1.fastq.gz	NA	NA
I16088	I16088_ERS8208493	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16088_ERS8208493_L1_R1.fastq.gz	NA	NA
I16092	I16092_ERS8208499	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16092_ERS8208499_L1_R1.fastq.gz	NA	NA
I16090	I16090_ERS8208497	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16090_ERS8208497_L1_R1.fastq.gz	NA	NA
I16087	I16087_ERS8208492	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16087_ERS8208492_L1_R1.fastq.gz	NA	NA
I16088	I16088_ERS8208494	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16088_ERS8208494_L1_R1.fastq.gz	NA	NA
I16087	I16087_ERS8208491	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16087_ERS8208491_L1_R1.fastq.gz	NA	NA
I16090	I16090_ERS8208498	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16090_ERS8208498_L1_R1.fastq.gz	NA	NA
I16329	I16329_ERS8208542	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16329_ERS8208542_L1_R1.fastq.gz	NA	NA
I16387	I16387_ERS8208547	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16387_ERS8208547_L1_R1.fastq.gz	NA	NA
I16329	I16329_ERS8208541	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16329_ERS8208541_L1_R1.fastq.gz	NA	NA
I16386	I16386_ERS8208545	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16386_ERS8208545_L1_R1.fastq.gz	NA	NA
I16390	I16390_ERS8208551	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16390_ERS8208551_L1_R1.fastq.gz	NA	NA
I16388	I16388_ERS8208549	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16388_ERS8208549_L1_R1.fastq.gz	NA	NA
I16388	I16388_ERS8208550	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16388_ERS8208550_L1_R1.fastq.gz	NA	NA
I16380	I16380_ERS8208544	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16380_ERS8208544_L1_R1.fastq.gz	NA	NA
I16380	I16380_ERS8208543	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16380_ERS8208543_L1_R1.fastq.gz	NA	NA
I16386	I16386_ERS8208546	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16386_ERS8208546_L1_R1.fastq.gz	NA	NA
I16390	I16390_ERS8208552	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16390_ERS8208552_L1_R1.fastq.gz	NA	NA
I16387	I16387_ERS8208548	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16387_ERS8208548_L1_R1.fastq.gz	NA	NA
I16400	I16400_ERS8208560	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16400_ERS8208560_L1_R1.fastq.gz	NA	NA
I16327	I16327_ERS8208540	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16327_ERS8208540_L1_R1.fastq.gz	NA	NA
I16092	I16092_ERS8208500	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16092_ERS8208500_L1_R1.fastq.gz	NA	NA
I16089	I16089_ERS8208496	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16089_ERS8208496_L1_R1.fastq.gz	NA	NA
I16086	I16086_ERS8208490	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16086_ERS8208490_L1_R1.fastq.gz	NA	NA
I16268	I16268_ERS8208525	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16268_ERS8208525_L1_R1.fastq.gz	NA	NA
I16269	I16269_ERS8208527	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16269_ERS8208527_L1_R1.fastq.gz	NA	NA
I16247	I16247_ERS8208524	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16247_ERS8208524_L1_R1.fastq.gz	NA	NA
I16268	I16268_ERS8208526	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16268_ERS8208526_L1_R1.fastq.gz	NA	NA
I16269	I16269_ERS8208528	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16269_ERS8208528_L1_R1.fastq.gz	NA	NA
I16270	I16270_ERS8208529	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16270_ERS8208529_L1_R1.fastq.gz	NA	NA
I16450	I16450_ERS8208608	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16450_ERS8208608_L1_R1.fastq.gz	NA	NA
I16453	I16453_ERS8208609	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16453_ERS8208609_L1_R1.fastq.gz	NA	NA
I16429	I16429_ERS8208584	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16429_ERS8208584_L1_R1.fastq.gz	NA	NA
I16425	I16425_ERS8208580	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16425_ERS8208580_L1_R1.fastq.gz	NA	NA
I16427	I16427_ERS8208581	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16427_ERS8208581_L1_R1.fastq.gz	NA	NA
I16427	I16427_ERS8208582	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16427_ERS8208582_L1_R1.fastq.gz	NA	NA
I16430	I16430_ERS8208586	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16430_ERS8208586_L1_R1.fastq.gz	NA	NA
I16436	I16436_ERS8208589	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16436_ERS8208589_L1_R1.fastq.gz	NA	NA
I16430	I16430_ERS8208585	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16430_ERS8208585_L1_R1.fastq.gz	NA	NA
I16435	I16435_ERS8208587	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16435_ERS8208587_L1_R1.fastq.gz	NA	NA
I16429	I16429_ERS8208583	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16429_ERS8208583_L1_R1.fastq.gz	NA	NA
I16435	I16435_ERS8208588	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16435_ERS8208588_L1_R1.fastq.gz	NA	NA
I16422	I16422_ERS8208576	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16422_ERS8208576_L1_R1.fastq.gz	NA	NA
I16424	I16424_ERS8208578	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16424_ERS8208578_L1_R1.fastq.gz	NA	NA
I16416	I16416_ERS8208572	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16416_ERS8208572_L1_R1.fastq.gz	NA	NA
I16424	I16424_ERS8208577	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16424_ERS8208577_L1_R1.fastq.gz	NA	NA
I16416	I16416_ERS8208571	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16416_ERS8208571_L1_R1.fastq.gz	NA	NA
I16436	I16436_ERS8208590	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16436_ERS8208590_L1_R1.fastq.gz	NA	NA
I16437	I16437_ERS8208592	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16437_ERS8208592_L1_R1.fastq.gz	NA	NA
I16439	I16439_ERS8208595	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16439_ERS8208595_L1_R1.fastq.gz	NA	NA
I16438	I16438_ERS8208593	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16438_ERS8208593_L1_R1.fastq.gz	NA	NA
I16438	I16438_ERS8208594	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16438_ERS8208594_L1_R1.fastq.gz	NA	NA
I16437	I16437_ERS8208591	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16437_ERS8208591_L1_R1.fastq.gz	NA	NA
I16410	I16410_ERS8208565	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16410_ERS8208565_L1_R1.fastq.gz	NA	NA
I16475	I16475_ERS8208632	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16475_ERS8208632_L1_R1.fastq.gz	NA	NA
I16471	I16471_ERS8208629	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16471_ERS8208629_L1_R1.fastq.gz	NA	NA
I16469	I16469_ERS8208628	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16469_ERS8208628_L1_R1.fastq.gz	NA	NA
I16471	I16471_ERS8208630	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16471_ERS8208630_L1_R1.fastq.gz	NA	NA
I16476	I16476_ERS8208633	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16476_ERS8208633_L1_R1.fastq.gz	NA	NA
I16475	I16475_ERS8208631	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16475_ERS8208631_L1_R1.fastq.gz	NA	NA
I16413	I16413_ERS8208569	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16413_ERS8208569_L1_R1.fastq.gz	NA	NA
I16412	I16412_ERS8208568	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16412_ERS8208568_L1_R1.fastq.gz	NA	NA
I16412	I16412_ERS8208567	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16412_ERS8208567_L1_R1.fastq.gz	NA	NA
I16405	I16405_ERS8208563	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16405_ERS8208563_L1_R1.fastq.gz	NA	NA
I16410	I16410_ERS8208566	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16410_ERS8208566_L1_R1.fastq.gz	NA	NA
I16403	I16403_ERS8208562	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16403_ERS8208562_L1_R1.fastq.gz	NA	NA
I16405	I16405_ERS8208564	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16405_ERS8208564_L1_R1.fastq.gz	NA	NA
I16425	I16425_ERS8208579	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16425_ERS8208579_L1_R1.fastq.gz	NA	NA
I16418	I16418_ERS8208573	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16418_ERS8208573_L1_R1.fastq.gz	NA	NA
I16418	I16418_ERS8208574	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16418_ERS8208574_L1_R1.fastq.gz	NA	NA
I16422	I16422_ERS8208575	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16422_ERS8208575_L1_R1.fastq.gz	NA	NA
I16413	I16413_ERS8208570	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16413_ERS8208570_L1_R1.fastq.gz	NA	NA
I16100	I16100_ERS8208503	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16100_ERS8208503_L1_R1.fastq.gz	NA	NA
I16442	I16442_ERS8208602	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16442_ERS8208602_L1_R1.fastq.gz	NA	NA
I16440	I16440_ERS8208598	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16440_ERS8208598_L1_R1.fastq.gz	NA	NA
I16441	I16441_ERS8208600	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16441_ERS8208600_L1_R1.fastq.gz	NA	NA
I16444	I16444_ERS8208603	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16444_ERS8208603_L1_R1.fastq.gz	NA	NA
I16448	I16448_ERS8208605	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16448_ERS8208605_L1_R1.fastq.gz	NA	NA
I16442	I16442_ERS8208601	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16442_ERS8208601_L1_R1.fastq.gz	NA	NA
I16441	I16441_ERS8208599	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16441_ERS8208599_L1_R1.fastq.gz	NA	NA
I16444	I16444_ERS8208604	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16444_ERS8208604_L1_R1.fastq.gz	NA	NA
I16458	I16458_ERS8208620	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16458_ERS8208620_L1_R1.fastq.gz	NA	NA
I16456	I16456_ERS8208615	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16456_ERS8208615_L1_R1.fastq.gz	NA	NA
I16454	I16454_ERS8208611	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16454_ERS8208611_L1_R1.fastq.gz	NA	NA
I16458	I16458_ERS8208619	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16458_ERS8208619_L1_R1.fastq.gz	NA	NA
I16455	I16455_ERS8208613	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16455_ERS8208613_L1_R1.fastq.gz	NA	NA
I16453	I16453_ERS8208610	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16453_ERS8208610_L1_R1.fastq.gz	NA	NA
I16454	I16454_ERS8208612	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16454_ERS8208612_L1_R1.fastq.gz	NA	NA
I16455	I16455_ERS8208614	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16455_ERS8208614_L1_R1.fastq.gz	NA	NA
I16456	I16456_ERS8208616	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16456_ERS8208616_L1_R1.fastq.gz	NA	NA
I16457	I16457_ERS8208617	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16457_ERS8208617_L1_R1.fastq.gz	NA	NA
I16457	I16457_ERS8208618	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16457_ERS8208618_L1_R1.fastq.gz	NA	NA
I16479	I16479_ERS8208636	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16479_ERS8208636_L1_R1.fastq.gz	NA	NA
I16440	I16440_ERS8208597	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16440_ERS8208597_L1_R1.fastq.gz	NA	NA
I16439	I16439_ERS8208596	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16439_ERS8208596_L1_R1.fastq.gz	NA	NA
I16488	I16488_ERS8208638	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16488_ERS8208638_L1_R1.fastq.gz	NA	NA
I16488	I16488_ERS8208637	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16488_ERS8208637_L1_R1.fastq.gz	NA	NA
I16448	I16448_ERS8208606	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16448_ERS8208606_L1_R1.fastq.gz	NA	NA
I16450	I16450_ERS8208607	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16450_ERS8208607_L1_R1.fastq.gz	NA	NA
I11997	I11997_ERS8207969	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11997_ERS8207969_L1_R1.fastq.gz	NA	NA
I11997	I11997_ERS8207970	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11997_ERS8207970_L1_R1.fastq.gz	NA	NA
I12081	I12081_ERS8207971	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12081_ERS8207971_L1_R1.fastq.gz	NA	NA
I12081	I12081_ERS8207972	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12081_ERS8207972_L1_R1.fastq.gz	NA	NA
I16467	I16467_ERS8208625	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16467_ERS8208625_L1_R1.fastq.gz	NA	NA
I16467	I16467_ERS8208626	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I16467_ERS8208626_L1_R1.fastq.gz	NA	NA
I16469	I16469_ERS8208627	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I16469_ERS8208627_L1_R1.fastq.gz	NA	NA
